num_cultural_spaces,id
3,1003600056.0
24,9285800755.0
7,1269200229.0
0,304100090.0
6,7227800110.0
6,7507500015.0
14,621069146.0
1,263000164.0
10,263000291.0
2,1566100625.0
12,8861500015.0
7,8961990090.0
13,3584900090.0
0,8902000407.0
116,3026059014.0
203,7304300906.0
4,8155820110.0
72,722069232.0
6,1825069031.0
112,1825069031.0
7,3348401584.0
2,8029500100.0
12,7964410100.0
3,1457500026.0
5,7215730590.0
18,7525530100.0
0,1925059194.0
11,5561401110.0
7,7173700524.0
25,9828202215.0
4,4113800300.0
122,6145600855.0
4,2130702350.0
8,8815400735.0
23,5152600090.0
4,7852090750.0
3,2488200459.0
1,8035600590.0
45,4438000165.0
14,6744700423.0
7,2473002100.0
317,4399200245.0
138,1326059085.0
16,6324000090.0
2,9542830600.0
5,2767604580.0
8,662310900.0
3,1432600100.0
41,8928100025.0
3,1221039058.0
5,3840700600.0
201,8691410100.0
4,7883607645.0
3,9435300051.0
4,6179900090.0
72,6840700165.0
218,2768301217.0
8,629000615.0
4,7202360600.0
0,7852020590.0
2,2023039160.0
0,2597520090.0
89,8631600025.0
1,8100000110.0
46,5151800015.0
1,9521101055.0
55,2475901105.0
2,1726069202.0
124,3530450100.0
151,8941800100.0
31,809002215.0
11,6209000165.0
3,4178500100.0
2,1523069086.0
102,6121000090.0
0,3342100785.0
38,6012500100.0
1,8682291720.0
13,5041300100.0
26,2473101140.0
1,8121100600.0
15,724069059.0
1,2755200110.0
61,6169901130.0
148,6385000025.0
5,509000090.0
65,622059031.0
13,5358300100.0
41,4459800100.0
20,2473371780.0
122,9393700110.0
117,8691360490.0
36,9175600025.0
75,7605800090.0
4,7334500090.0
2,8964800930.0
3,2260800110.0
112,7550800945.0
0,1972205338.0
66,2946000590.0
9,5700003585.0
4,7129302235.0
50,3278602490.0
57,685000115.0
7,3423600025.0
5,7173700518.0
8,3277801450.0
45,1862400518.0
11,8078350090.0
41,1423089118.0
43,7980900011.0
8,5309100750.0
7,322059097.0
14,9834200165.0
10,2420069201.0
1,4167300300.0
1,1105000745.0
0,8927600100.0
9,8078490090.0
9,1736100090.0
173,3876200100.0
9,6844702290.0
4,4022906430.0
0,5040800015.0
14,9297301055.0
0,318500300.0
129,1839910300.0
312,1446400785.0
12,4036800015.0
9,8965500900.0
18,3751603173.0
5,3423059140.0
5,114101055.0
15,2475200590.0
11,3856905010.0
0,7226500100.0
2,3580900090.0
2,9558000100.0
15,1872900076.0
75,1221059112.0
77,2877102495.0
87,4400200057.0
0,1049010300.0
12,6802210090.0
31,726049232.0
10,3262300940.0
46,3262300940.0
46,1214700090.0
9,8564950300.0
2,3321069006.0
87,3751601501.0
1,1156000100.0
9,3972900735.0
16,6888900115.0
12,3031200165.0
1,5683000033.0
8,7230000265.0
8,985001015.0
7,2815600215.0
1,3585900090.0
4,5101407370.0
18,871001105.0
17,424069233.0
12,3830630090.0
3,1997200215.0
0,1898310110.0
10,3407700047.0
18,9542100165.0
3,7140800100.0
8,7202340930.0
152,9262800057.0
4,1159100100.0
15,7230900100.0
9,8682301910.0
40,7701450110.0
3,1725059209.0
33,4025300195.0
4,985000900.0
0,7140700850.0
0,522079067.0
17,1387300940.0
6,8562700090.0
4,2122059236.0
396,514500090.0
143,5680001095.0
9,2475900855.0
0,8669400100.0
6,3824100051.0
15,952004875.0
2,9522350090.0
6,1787600252.0
292,7148000315.0
357,2180001080.0
22,1328330590.0
164,34001304.0
9,1558500100.0
2,2887950110.0
77,6852700412.0
2,1798000100.0
9,9516500100.0
96,203400090.0
28,4036800805.0
42,7129302615.0
13,7278700100.0
34,7852070090.0
191,1250200552.0
15,9126100608.0
6,396100025.0
93,9184700600.0
0,4221250090.0
3,8731901810.0
4,7977201707.0
4,3260350090.0
1,7399300850.0
186,461002551.0
4,9158100090.0
160,9358002305.0
15,6447300265.0
0,2235000015.0
3,9523104345.0
76,6139100056.0
1,808300090.0
4,8077100031.0
5,1402650110.0
22,7985000100.0
10,1796350690.0
0,7504110110.0
14,4324500490.0
33,1257202120.0
9,3987700115.0
34,9137101353.0
186,3298701066.0
178,8682290100.0
8,4055700778.0
9,438000025.0
168,2474400300.0
3,87000283.0
0,2946001645.0
2,9294300495.0
39,492000475.0
8,3876540600.0
40,4122500100.0
34,2461900945.0
41,7221400495.0
13,2349300090.0
14,9523100459.0
170,3856904580.0
63,7345600755.0
9,798000457.0
66,7986400945.0
18,395300100.0
25,2473510090.0
14,1329300300.0
139,952007069.0
33,8073000265.0
12,952004745.0
5,1376800115.0
0,6613000750.0
23,2303900090.0
76,6713700025.0
16,4083304535.0
3,3626039403.0
77,254000100.0
12,2724049076.0
1,8562500690.0
19,3834500195.0
7,2207100405.0
2,9482700475.0
15,7905200386.0
21,8680500090.0
2,3424089119.0
7,1437500015.0
39,3298700110.0
9,6300000337.0
0,8561200110.0
5,2781250110.0
2,4442800008.0
6,2619920110.0
5,7334501130.0
10,9471200115.0
0,2597500090.0
257,8665050490.0
83,1736800740.0
80,6163901751.0
191,2323059184.0
123,7349650490.0
82,1025039086.0
8,274100090.0
10,3342104046.0
323,7893801862.0
193,7852060490.0
42,7923300115.0
1,2868300115.0
39,9477001270.0
5,522069119.0
194,2025049175.0
14,2771604226.0
7,2917200615.0
3,9551201295.0
8,7443000985.0
16,3395041194.0
30,1024069162.0
3,5452800735.0
2,2902200015.0
120,1698900195.0
14,442000015.0
7,222069058.0
10,2926049449.0
9,6071800100.0
24,4003000110.0
1,925059198.0
2,6072700110.0
4,1926069143.0
26,2871000300.0
122,6163900301.0
1,4318200090.0
20,9526600090.0
5,629420100.0
4,6905200215.0
173,7202430110.0
2,87000245.0
0,6667400090.0
13,6802200100.0
3,913000315.0
167,8732030490.0
4,3629920600.0
87,1524079156.0
4,6450301690.0
7,5309101050.0
6,8857600820.0
0,3500100025.0
0,5152100110.0
3,3298600850.0
8,3856902250.0
0,8887001140.0
52,2621069066.0
6,251620090.0
8,3546000090.0
3,3359500755.0
3,3579800485.0
8,2919201335.0
36,1796370930.0
5,3864000090.0
89,8651100110.0
7,8731730590.0
72,1761100300.0
62,9542800820.0
77,2644900110.0
17,1626069198.0
12,5101408593.0
11,7853270100.0
9,3308030100.0
174,1330280100.0
2,2212200090.0
2,9264921140.0
8,8902000068.0
14,7338000850.0
86,2770600853.0
11,4239400740.0
0,6184700100.0
124,3157600615.0
21,6145601810.0
1,1235700042.0
4,7781600025.0
164,7116500705.0
7,2320069206.0
14,1794501390.0
45,2122059160.0
6,2421069039.0
34,5452800495.0
21,4024100961.0
3,7857001560.0
64,9540100025.0
4,2473410740.0
11,2770604365.0
2,173000025.0
28,7853340490.0
5,239000115.0
11,9528101032.0
8,5416100110.0
4,4331000265.0
95,5249803885.0
148,7853301390.0
33,1376800025.0
1,7639900025.0
10,2822059262.0
0,8113100850.0
3,565300110.0
42,1887000100.0
95,8731990090.0
15,3432500705.0
114,1015500300.0
8,3972300100.0
11,3876300600.0
84,2111010940.0
1,2771102158.0
2,1498304065.0
2,6150200375.0
86,3343901340.0
4,4037800015.0
49,1626079066.0
0,6200017.0
178,5249805090.0
29,4217401055.0
134,7738500475.0
33,2767603250.0
19,2620069113.0
4,3760500336.0
7,5101404563.0
87,9407000600.0
199,9353300600.0
181,9353300600.0
15,993000090.0
29,1796361140.0
0,1112000031.0
6,2822049160.0
0,3856904560.0
107,2492200956.0
69,2770604079.0
136,2719100042.0
14,7899800864.0
9,9485750110.0
62,2024059058.0
4,7977201865.0
6,4232900940.0
11,3364900375.0
6,4151800375.0
5,2610100015.0
2,8682230590.0
61,3876100940.0
6,1221079058.0
160,2770605550.0
3,4468400214.0
9,2767705010.0
83,5422560930.0
5,824059211.0
14,6825100015.0
58,4166600115.0
8,3574801500.0
3,9477001140.0
7,3384300100.0
1,6123600100.0
116,1311300100.0
13,3812400854.0
0,1326069188.0
4,3131201865.0
9,321059059.0
0,223039330.0
90,7857000900.0
46,8109800110.0
89,5422560900.0
105,3332000195.0
8,2423029245.0
7,8651600110.0
29,7902200015.0
8,3523089019.0
6,8827900015.0
16,9237800100.0
245,2724089019.0
86,5416501030.0
25,7211402305.0
3,1221059176.0
33,7549802600.0
40,4112100165.0
169,7518506595.0
6,2767602490.0
0,3821000100.0
55,524069019.0
6,1492800296.0
3,7855900110.0
32,7853290090.0
0,2123049175.0
8,2025049064.0
73,6046401105.0
0,3505100756.0
0,5468730110.0
46,5154200015.0
4,9285800590.0
4,4083304190.0
2,2470100110.0
12,7574910490.0
0,868001030.0
17,8108600464.0
5,3295610490.0
69,5013500110.0
7,3223069019.0
13,2725069085.0
0,6821600265.0
1,1471701780.0
2,9835800750.0
0,8835900015.0
36,806800110.0
161,826069002.0
8,2222059064.0
4,7781600100.0
0,4047200265.0
35,2125059013.0
5,2011400583.0
1,3526039160.0
7,8718500495.0
111,3815500165.0
145,5104450690.0
43,7202260300.0
21,1423600300.0
10,1796100015.0
8,3874900090.0
63,4232902615.0
103,3585900495.0
244,3790700110.0
20,3626079040.0
52,2461900375.0
24,8651611690.0
402,8682301050.0
12,1858600042.0
10,2767604252.0
42,1954700615.0
34,6844702690.0
4,2695600195.0
47,426059055.0
4,1769600147.0
90,9268200300.0
66,3052700855.0
15,9828702262.0
47,1568100386.0
20,4385700735.0
44,3425059206.0
2,6848200018.0
21,3023049256.0
4,4019301500.0
1,402000115.0
65,9206950110.0
1,8106300820.0
8,8082400011.0
1,7137960110.0
2,546000820.0
331,3330500705.0
99,1454600266.0
1,3335000025.0
2,1454100056.0
3,5035300090.0
4,7504050090.0
1,408100110.0
8,5701700011.0
160,3629970930.0
5,7017200110.0
2,4054500590.0
69,2126059048.0
2,984200590.0
2,9353300090.0
14,7600057.0
1,2919701944.0
3,7202341110.0
1,1122069019.0
94,1565950090.0
7,1724069059.0
9,4137000110.0
163,7849200945.0
10,2397101270.0
12,2726059100.0
0,7202331500.0
1,439000090.0
5,7788000100.0
11,8658300315.0
155,1723049567.0
21,621069039.0
143,6806300750.0
2,1898900100.0
242,2767603931.0
17,6072400820.0
7,1922059396.0
6,8818900300.0
13,9264910900.0
15,3223039013.0
48,5561300750.0
3,9407111220.0
89,1332200110.0
92,2207200820.0
131,3362400615.0
16,3013300017.0
8,1982200015.0
17,7140700300.0
6,9363600457.0
9,1245001220.0
24,723049333.0
1,7853301220.0
11,8665900336.0
10,1591000015.0
9,7972601270.0
52,1221039156.0
14,993001332.0
0,7748000025.0
13,7871500485.0
0,1370802540.0
0,1839500115.0
89,4389201064.0
7,1545805820.0
20,273800100.0
90,7663700654.0
129,3751606513.0
9,399000025.0
8,7130300785.0
10,3818700123.0
9,7891600245.0
59,5556300076.0
32,3421069118.0
32,
0,9368700031.0
9,3223069118.0
16,2522029039.0
10,7977200590.0
3,3124089086.0
15,1568100215.0
22,5364200649.0
80,2771601730.0
5,7201800300.0
149,7224500300.0
13,3876312350.0
5,853000261.0
2,7165700110.0
19,5708500208.0
1,5014000215.0
105,2126079014.0
6,5595900090.0
29,1445500100.0
151,4270600025.0
8,3546000490.0
4,423049067.0
28,9272201250.0
8,3226049184.0
2,5381000082.0
86,475000750.0
11,1900000195.0
6,5162100820.0
4,6113400047.0
8,7460000015.0
3,7202340820.0
10,5393601690.0
7,7686203275.0
13,2490200165.0
0,597000195.0
4,5119010090.0
7,1873100490.0
405,3336001911.0
27,1922059445.0
12,7203600750.0
1,6021503740.0
25,3324069058.0
45,7345310100.0
6,6398000011.0
26,5460600110.0
2,9478500590.0
44,8645501091.0
197,8099800590.0
30,339600090.0
102,3522029031.0
8,725079058.0
14,104530110.0
29,6852700246.0
14,2124700015.0
124,8665900291.0
1,8965500820.0
4,1024000100.0
9,6132600165.0
11,4040800090.0
1,3432500215.0
3,3630030110.0
14,9297300740.0
5,3592500866.0
37,5019500215.0
8,3290800215.0
10,7853230590.0
51,1221000490.0
8,5210200077.0
12,3275880100.0
17,2767704345.0
184,1432701380.0
5,1564000740.0
7,8141300300.0
5,1388600110.0
11,3523029059.0
21,1061500110.0
17,7555210100.0
15,9407150100.0
4,6414100721.0
3,4307340490.0
10,4022900569.0
16,2114700115.0
9,2320069364.0
8,4331400090.0
33,3886902870.0
35,9136102680.0
0,2581900165.0
47,3793501050.0
5,619000100.0
2,4178700100.0
4,3225059223.0
19,3885805325.0
2,4151800195.0
9,1137300690.0
15,203600590.0
3,7745500015.0
3,1370802600.0
2,5452800645.0
55,1324049015.0
25,7645900165.0
3,6798100652.0
14,1023079147.0
10,7972601250.0
34,421000215.0
33,4054520100.0
202,3579700015.0
6,9310300215.0
367,3905081800.0
71,7236100025.0
118,2023049206.0
12,3223059015.0
7,1726069064.0
10,1423089162.0
9,8024201503.0
0,859000110.0
3,2322059039.0
8,2023049245.0
2,114100745.0
26,2391601380.0
13,2313900740.0
31,9521101015.0
11,1036400110.0
25,2572400100.0
14,6821600300.0
19,9547205225.0
33,3876312490.0
0,1591600044.0
229,7201800090.0
20,4221270100.0
297,2473410690.0
149,7300410110.0
2,7224500090.0
67,7852000110.0
2,4302200590.0
3,8635750090.0
9,1133000100.0
72,7631800025.0
10,2998800110.0
3,2432000110.0
2,824059140.0
6,4229400015.0
7,7805450110.0
0,9839301055.0
89,9471201110.0
2,1189000645.0
345,6788201015.0
21,425069147.0
7,9268200600.0
289,9201000100.0
252,4140930110.0
4,7226000110.0
5,4358700100.0
7,2228900195.0
169,3905100740.0
30,3295900490.0
22,7379700051.0
62,7348200195.0
1,4047200300.0
39,4242900215.0
47,7851980100.0
132,9126101645.0
2,2695600375.0
16,6648150090.0
4,1189000245.0
45,1169000057.0
179,4013800131.0
178,1787270090.0
52,4037200735.0
9,4083302370.0
6,4319200820.0
36,7663700551.0
13,6821102350.0
159,723069089.0
4,8165500110.0
7,8081900195.0
7,2878601425.0
3,5104512070.0
4,3885802970.0
41,3021049140.0
2,5249801720.0
5,2025049006.0
11,7575700015.0
7,2724049146.0
66,8074200100.0
6,1517900100.0
3,2391602250.0
0,7635801311.0
2,3362401295.0
11,3303230110.0
2,1522600100.0
62,6646200090.0
7,2522059112.0
8,3205100110.0
93,6414100025.0
8,3529000930.0
16,4141400100.0
47,9562200090.0
4,7399800110.0
12,6917700356.0
4,4040800600.0
9,3629920300.0
32,8944290090.0
2,8091410930.0
228,3313600266.0
53,9508850100.0
13,3330501545.0
15,31000165.0
19,
62,1180500100.0
2,7549801140.0
9,7254000100.0
10,644200090.0
15,5101407305.0
10,6817801030.0
38,7454001280.0
0,8651440740.0
7,1954430190.0
6,4292300010.0
10,8929000290.0
0,1250201680.0
2,868001705.0
4,1370801585.0
10,7501000130.0
6,4178300130.0
0,7550801206.0
7,9201300050.0
5,3816300095.0
30,7399301100.0
13,4151800470.0
5,7811000020.0
95,5166700050.0
9,4045500130.0
3,2927600675.0
11,7686202580.0
109,5690500095.0
169,3876540630.0
1,8929000170.0
1,2621400080.0
11,8154100020.0
191,8097000190.0
32,2624089181.0
2,8718500275.0
84,3575305495.0
11,411100020.0
3,9113200020.0
7,2011400019.0
0,3912000020.0
2,8078370010.0
4,5104650020.0
5,7417700664.0
44,2770604920.0
7,1930300190.0
4,3024079069.0
17,723069049.0
6,2210500019.0
7,3856901435.0
5,3948900050.0
49,5412400170.0
364,2856102280.0
88,3288100290.0
16,5145000190.0
85,6679000170.0
2,9536601045.0
6,8731981410.0
0,3574801350.0
224,1922069099.0
19,871001735.0
3,2022059308.0
228,2525300480.0
19,7979900440.0
26,2558660290.0
3,8650300190.0
93,8643000225.0
12,1105000233.0
15,9831200500.0
0,945000250.0
64,4101410050.0
9,1571100130.0
6,7932000078.0
16,2592400170.0
127,2517010630.0
90,6926700225.0
11,8820902905.0
78,5104510190.0
4,9839301060.0
5,2425700005.0
13,9276201190.0
132,8644210050.0
9,2741100280.0
19,2891000680.0
1,7366100080.0
10,3211270170.0
3,3330500920.0
162,5437820080.0
43,8097000380.0
0,2591010290.0
6,1324300380.0
4,3226049478.0
2,7941500170.0
9,7522500005.0
191,1545801630.0
9,5151600480.0
8,2731600080.0
5,2804600010.0
0,8899210680.0
11,6649300190.0
210,1312200080.0
7,1721801025.0
0,7942200050.0
2,9528100963.0
3,9297301495.0
39,192300020.0
4,9477100170.0
1,6705120280.0
0,7203220050.0
4,6858700225.0
1,8712100605.0
8,5702380500.0
4,6181430280.0
4,7138000170.0
0,6669010290.0
7,5706200280.0
0,1338300170.0
40,8562800250.0
145,109210280.0
2,3216900080.0
0,629500170.0
1,5272200005.0
5,7205000080.0
3,1117200170.0
0,5561300480.0
0,3293400010.0
0,3421059049.0
12,524069049.0
1,1524079093.0
43,1524079093.0
58,3832710680.0
42,686200840.0
0,8682310460.0
1,446000190.0
4,8805900430.0
10,3629921060.0
2,8856890020.0
3,2115510470.0
67,1545803890.0
4,3322049126.0
3,6669020500.0
81,3832710840.0
0,7212651950.0
12,1331900020.0
5,7140200380.0
1,7972601235.0
5,2848700585.0
0,6132600380.0
1,2424059127.0
8,2591830130.0
12,1771100130.0
10,8856700190.0
0,7852040080.0
18,5648600190.0
55,4154300275.0
5,5438000280.0
160,9201000480.0
11,1604600660.0
13,522069022.0
5,4331400190.0
45,9407150130.0
2,2212900470.0
3,6600220080.0
3,9558050020.0
7,8691300420.0
4,5450300010.0
2,339600460.0
6,9264910920.0
2,121029034.0
49,2123049420.0
1,7950302890.0
7,6117500430.0
11,1972200660.0
0,3629830050.0
10,9257900010.0
5,6072000440.0
38,6844702630.0
184,3630090050.0
6,9809000020.0
4,9809000020.0
3,5021900050.0
1,1003600080.0
0,7701960130.0
1,2395710020.0
10,7203230010.0
6,9830200380.0
10,9407111100.0
7,9572000080.0
16,3629870420.0
0,2459970020.0
6,5547700190.0
3,421000285.0
134,3277801640.0
346,1250203070.0
8,8077200470.0
41,302000545.0
165,9542801990.0
0,3343901403.0
4,1121059030.0
50,9290850950.0
42,1136100006.0
2,7923300285.0
3,1823059028.0
9,8864000440.0
7,9512500680.0
14,3421069120.0
5,4376700430.0
1,8562890430.0
12,452002005.0
0,7228500094.0
23,8078700020.0
9,5035300255.0
11,9528104985.0
68,7237590010.0
9,3158500250.0
11,868001402.0
3,5606000233.0
14,5214500660.0
25,3578110020.0
192,3578401330.0
22,7525000080.0
5,4273000095.0
33,4014400190.0
0,8678500020.0
6,6918700130.0
124,2473350470.0
5,9274200314.0
17,2938100010.0
11,8564950250.0
2,3438502715.0
5,280610020.0
4,2487200938.0
10,1775500362.0
24,2483200010.0
9,4365700130.0
7,9136101271.0
0,1370804295.0
12,422049178.0
4,9161100795.0
107,5561300380.0
13,1443550020.0
8,9547201155.0
29,3625059120.0
8,644000185.0
5,5710500010.0
3,2482410130.0
5,6071900130.0
12,6817800630.0
118,6204400130.0
19,9274203190.0
78,293610020.0
40,3583400130.0
3,7230400430.0
20,7140600190.0
167,6817801410.0
1,6430500010.0
107,3023049215.0
5,3625710080.0
101,3390600010.0
5,9238480020.0
176,1036000080.0
35,1561930020.0
11,3876100080.0
10,7454000605.0
1,1870400635.0
160,8820900299.0
9,8132700185.0
10,6413600275.0
5,2888000020.0
10,3298700426.0
1,3362401815.0
0,5469500020.0
1,6430000280.0
31,1140000190.0
0,8021700715.0
9,5151600170.0
5,8129700255.0
6,9285800345.0
3,5706200170.0
12,5536500020.0
8,98000950.0
129,3362401611.0
186,6205500280.0
90,7199330010.0
4,1332200130.0
2,3244500078.0
209,3342102880.0
9,2557000630.0
6,1117200190.0
9,8122100130.0
21,9558040050.0
0,5702380630.0
3,3300790670.0
8,2558660190.0
96,4388000460.0
13,3224800010.0
6,1672000020.0
18,2767701416.0
18,7821200307.0
2,4219400290.0
16,6072650290.0
23,5647900670.0
12,1965200010.0
2,319500080.0
355,9526500080.0
56,7856410430.0
23,8128700005.0
50,3444910020.0
1,2025700130.0
9,224069134.0
15,4217400305.0
9,3288301410.0
16,9264950660.0
3,6744700285.0
1,7750500275.0
0,1125069153.0
91,1425059178.0
14,6671900130.0
2,3172600151.0
14,7237550020.0
1,1934800078.0
0,4385700660.0
1,923000414.0
7,2624049167.0
24,8929000380.0
28,4221250010.0
9,8861500080.0
8,1592000780.0
4,2484200080.0
5,2322059136.0
0,2591820080.0
178,5729000080.0
4,5100402764.0
93,5454000010.0
25,5412300130.0
292,6873000190.0
11,9485300190.0
21,326069132.0
6,3832061060.0
15,6918730130.0
23,7952800010.0
7,3834500417.0
3,5071700020.0
136,3826000470.0
9,921059132.0
117,1926059027.0
14,1328320440.0
5,1972202005.0
2,2592201350.0
3,6430500293.0
7,6450300840.0
0,1189000225.0
4,7804700020.0
141,9542300430.0
169,1775930440.0
14,1725059182.0
0,3992700130.0
42,824069193.0
5,3904910480.0
2,2877102651.0
5,9289100170.0
8,3797000680.0
2,3378900020.0
2,4180300050.0
6,7852010670.0
13,8562890280.0
0,3991400080.0
11,8651510020.0
2,3924500130.0
14,2533300130.0
12,510002995.0
15,3825500080.0
3,8682231190.0
2,9412400185.0
1,7893804790.0
4,3630070010.0
4,723049132.0
61,1432600415.0
118,3306200010.0
50,425069102.0
1,1683600130.0
6,3741600020.0
3,5412101150.0
163,509000020.0
19,1311500020.0
2,662350050.0
12,3327020290.0
9,1086100130.0
2,2111011060.0
6,7852090280.0
3,2873000780.0
7,3530470190.0
3,5014600440.0
2,5049800005.0
13,7443001470.0
82,2771604640.0
3,7140200280.0
3,3793500780.0
82,5525400420.0
4,7986400305.0
192,3619600143.0
8,7787890050.0
9,2780700050.0
11,5595900280.0
4,7203220130.0
10,9406540130.0
9,9526600250.0
4,9542900190.0
15,3840700653.0
9,6084200080.0
6,3705900130.0
12,3333002385.0
3,3904910050.0
2,5556900080.0
8,4443800415.0
1,3791400250.0
9,9551201585.0
2,7856620050.0
14,9320200050.0
3,1954420380.0
35,740500010.0
8,6673050020.0
9,1853081060.0
13,6308000020.0
4,1720800305.0
71,1682000280.0
0,3814800280.0
2,3352402195.0
376,9320600170.0
47,5205000250.0
12,9264920250.0
1,2473101190.0
10,5437820020.0
150,4067600275.0
4,6447300345.0
2,3905100280.0
10,9285800275.0
9,1891100130.0
9,1592000250.0
7,2328800130.0
142,6067910130.0
1,3333002790.0
34,9478400080.0
0,3450300020.0
2,2663000050.0
28,3145600250.0
43,6206100130.0
8,8944320420.0
236,224069145.0
17,3363900280.0
120,7504110050.0
6,624100950.0
2,9416400020.0
6,3578400950.0
1,4100000050.0
8,3475000080.0
2,7871500345.0
64,
7,2817100430.0
8,7649400170.0
3,4048400185.0
1,3303960250.0
4,2785000480.0
11,2926049400.0
6,5452302195.0
17,3528900980.0
0,3886901795.0
282,1868900675.0
130,
1,9264960480.0
154,3303980680.0
87,1775930010.0
14,3329520170.0
84,9321010130.0
3,7696600020.0
3,2690600005.0
8,923049323.0
6,6705870080.0
7,3797710010.0
95,98030630.0
3,8106300840.0
7,1074100020.0
9,418000010.0
9,1782000130.0
11,2124079093.0
4,9828702890.0
29,3797001815.0
2,6979900080.0
9,7319900345.0
7,4346300010.0
7,2432000130.0
23,9165100130.0
1,844000425.0
17,6076500364.0
53,9238430430.0
30,2854800095.0
152,31200020.0
4,5364200381.0
4,1515910290.0
4,3459000020.0
2,3303000130.0
1,3303000130.0
3,3235100080.0
4,7284900460.0
0,6332940020.0
0,8802400415.0
99,4131500190.0
5,7524400250.0
1,7524400250.0
3,4441300440.0
10,1898200080.0
10,1245003375.0
6,3574300250.0
6,5071400104.0
8,9287801150.0
34,8651431100.0
8,236500010.0
23,1441800250.0
169,8929000050.0
11,98030660.0
0,3905100380.0
4,1140000050.0
2,5561000010.0
3,8856920250.0
9,5100402668.0
3,2426049180.0
7,205000010.0
11,7504060020.0
79,4204400098.0
6,4204400098.0
29,2131200766.0
189,7760400480.0
82,1863900225.0
18,1787600224.0
108,323089134.0
18,7663700759.0
5,3856904970.0
3,1126059007.0
17,2473002850.0
4,1112700130.0
7,121059007.0
4,2896600020.0
2,9264900660.0
10,7754900280.0
15,9282801950.0
3,3123039063.0
5,2770606915.0
11,5379804690.0
20,6855700080.0
134,3856900507.0
11,3501600185.0
3,1068000235.0
16,7519000585.0
1,1562200380.0
4,7523700305.0
10,8807810050.0
4,3699100130.0
119,2215901650.0
47,1099900020.0
8,5128000010.0
145,3303980660.0
4,1155640050.0
0,8087800020.0
122,3293200190.0
2,1862000010.0
8,5711200170.0
10,8690800130.0
5,2768100545.0
5,2596400050.0
1,2641400290.0
5,3210600010.0
2,8691370290.0
132,1790000080.0
10,7116000425.0
1,8143100500.0
4,3735900545.0
4,1443500305.0
17,3649100103.0
29,6746700605.0
29,7999950020.0
6,9211500010.0
4,1324300290.0
17,8691310380.0
0,4037400430.0
5,254000545.0
6,7214780020.0
194,114100314.0
2,3629930170.0
46,2946002140.0
3,1432400525.0
5,7011201470.0
1,7697800170.0
0,8682291630.0
0,1775800420.0
1,2215901310.0
47,1440500020.0
82,6632900574.0
4,6632900574.0
2,7933510080.0
6,1926069063.0
88,973600020.0
0,9558010190.0
33,267010020.0
1,8097000170.0
9,9136100420.0
11,8929000280.0
15,7883603190.0
26,203600470.0
3,8643200020.0
3,322069153.0
82,2473450430.0
3,7574910780.0
3,3629980780.0
8,3332000091.0
5,3395041236.0
11,2310030500.0
4,8665050080.0
80,4037000840.0
15,2856101845.0
1,8078550250.0
3,1837000010.0
14,8691390280.0
2,2372800050.0
4,6600250050.0
7,7215900020.0
2,6450304600.0
388,2541100050.0
18,1853200080.0
1,3058600050.0
0,3148750050.0
12,8651400680.0
2,4359100050.0
1,5379806185.0
2,1737300130.0
276,2781200010.0
28,269000221.0
6,6421100502.0
8,4136900190.0
0,8731980680.0
0,2095800250.0
124,3629920630.0
12,6817800840.0
10,7520000440.0
4,587550470.0
13,6851700381.0
6,4077800029.0
2,7202350480.0
5,1021079099.0
10,6075000050.0
5,5467910020.0
0,322069109.0
30,8658300480.0
3,9187200285.0
11,3670500605.0
9,
47,3820350020.0
57,3291800780.0
6,2423069120.0
3,6918100170.0
26,7169200221.0
13,3579000440.0
1,8860500130.0
284,1441800010.0
17,7129300595.0
2,4322300010.0
3,7229800066.0
9,3625059071.0
83,9517200480.0
12,240000269.0
3,9835800840.0
15,8058500005.0
47,2568200170.0
324,9545250010.0
21,4140090420.0
28,3334000050.0
2,5101404144.0
8,7338001190.0
13,1865810290.0
2,2785000290.0
10,7955040080.0
4,5480900010.0
4,6362900080.0
44,4078300050.0
32,3528000545.0
78,710300010.0
16,3764800630.0
8,6383000825.0
8,9465900500.0
0,2568200290.0
5,3885808005.0
4,3723800086.0
17,6840701150.0
25,7301300050.0
0,6381500635.0
2,3980300020.0
0,1923000050.0
8,7215720250.0
6,3123049230.0
1,8163000020.0
17,7893808220.0
20,538000440.0
13,7883603390.0
2,7645900235.0
1,9232900050.0
13,7305300500.0
13,6065300840.0
35,7227500020.0
11,7237501190.0
2,422000010.0
11,826069127.0
16,9413600420.0
20,9151600541.0
5,3423059153.0
21,3630120190.0
20,2787320430.0
4,1672000170.0
10,2050000020.0
1,3221079069.0
17,7501000080.0
14,3500100078.0
5,9493200010.0
60,3905081350.0
10,6061000010.0
0,7635801350.0
9,7806210380.0
18,7577700440.0
1,3876810190.0
50,1224059049.0
1,3348401319.0
1,5589300585.0
0,3293700221.0
15,2013300050.0
0,408100050.0
186,4178300080.0
10,2310040020.0
50,8698100170.0
5,1330910280.0
3,9413600670.0
370,3825500020.0
15,2500600289.0
52,4385701440.0
50,8645501330.0
4,2323069073.0
11,2475200080.0
6,9533600185.0
54,4139440460.0
3,1443500725.0
11,984000780.0
4,7575610170.0
2,2025800080.0
4,1425059180.0
50,1310440280.0
10,2264500425.0
8,1721800470.0
15,2589300170.0
35,
144,855700170.0
5,1431700250.0
2,7942601410.0
1,4151800420.0
11,5700003280.0
1,1105000780.0
5,4046400440.0
