nearest_hoods,dist_hoods
Greenwood Neighborhood,0.7453377319734769
"Covington, Timberlane Neighborhood",1.0143844079840887
Rainier Valley Neighborhood,0.5477004636669672
Kent East Hill Neighborhood,5.11090363242505
Green Lake Neighborhood,0.6707006503045482
Morgan Junction Neighborhood,0.8180044554360797
Magnolia Neighborhood,1.2255041828546585
Morgan Junction Neighborhood,0.12711573043674526
White Center Neighborhood,0.30618224946216244
Fairwood Neighborhood,2.5353649172788884
Newport Hills Neighborhood,0.5368806999245395
Wedgewood Neighborhood,0.5756099177307957
Queen Anne Neighborhood,0.73609137803829
Green Lake Neighborhood,0.4415948194908583
Sand Point Neighborhood,3.114236847948832
Bitter Lake Neighborhood,1.9573630181444415
Kingsgate Neighborhood,6.951590315712344
Kingsgate Neighborhood,0.6775214042677861
"Covington, Timberlane Neighborhood",11.554644514176587
Fremont Neighborhood,1.056342452598395
Northgate Neighborhood,0.46102880174897315
Ballard Neighborhood,0.8382480056605137
Kingsgate Neighborhood,5.140097977623407
Newport Hills Neighborhood,2.4241192781296164
Crown Hill Neighborhood,0.7284881304517694
Twin Lakes Neighborhood,1.7064455402457903
Finn Hill Neighborhood,0.36847187967850376
Kingsgate Neighborhood,0.7754661069385423
"Covington, Timberlane Neighborhood",2.135067123594365
Skyway Neighborhood,6.235333221742589
Kent East Hill Neighborhood,4.487672586741602
Rainier Valley Neighborhood,0.4893375575382057
Kingsgate Neighborhood,9.232618036882519
Wallingford Neighborhood,0.45741556313669623
"Covington, Timberlane Neighborhood",2.792079119043418
White Center Neighborhood,1.7149194872250346
Columbia City Neighborhood,0.7399390095605257
Kingsgate Neighborhood,3.2023602267118454
Kingsgate Neighborhood,5.115048289175435
Rainier Valley Neighborhood,0.35854117224190896
White Center Neighborhood,7.107461068125644
Seward Park Neighborhood,1.9094705328559736
White Center Neighborhood,1.6609944324608927
"Covington, Timberlane Neighborhood",18.177822601469085
Wedgewood Neighborhood,0.2773022578281511
Kingsgate Neighborhood,3.879995057608591
Eastgate Neighborhood,17.836290878751825
"Covington, Timberlane Neighborhood",3.1587556739729297
White Center Neighborhood,0.549543051672736
"Covington, Timberlane Neighborhood",2.5589947352836635
Georgetown Neighborhood,0.2387133687650737
Seward Park Neighborhood,0.17361262484471768
Crown Hill Neighborhood,0.7955915510546469
Ballard Neighborhood,0.35570402199237405
Kent East Hill Neighborhood,0.7114656075843577
Eastgate Neighborhood,3.7577517316444697
Admiral Neighborhood,0.6387458317738535
Eastgate Neighborhood,0.7979372331452511
Eastgate Neighborhood,12.212951619313744
Skyway Neighborhood,3.1214279726779433
Fremont Neighborhood,1.155382006644059
Greenwood Neighborhood,0.3413929910847083
Alki Neighborhood,0.514801480614521
"Covington, Timberlane Neighborhood",1.698984693387289
West Seattle Neighborhood,0.7634240900710113
West Seattle Neighborhood,0.8154359894006976
Fremont Neighborhood,0.550182180554264
Central District,3.3078907952138277
Kingsgate Neighborhood,6.590319602849033
North Beach Neighborhood,0.5662953632467744
Skyway Neighborhood,2.7204330555815535
Eastgate Neighborhood,5.063123201261532
Admiral Neighborhood,0.6047520102220558
Fairwood Neighborhood,4.207125549405658
Eastgate Neighborhood,6.650566168065711
Magnolia Neighborhood,0.7042041751075181
Fairwood Neighborhood,4.123427584341373
Kent East Hill Neighborhood,4.124430985605853
Seward Park Neighborhood,0.22672298056291554
Kent East Hill Neighborhood,2.815936096150689
North Creek Neighborhood,5.378162283156784
Kent East Hill Neighborhood,1.758884924137226
White Center Neighborhood,2.211070181786597
North Creek Neighborhood,12.871819354456948
Sand Point Neighborhood,4.510082440658049
Kent East Hill Neighborhood,5.8228983054708054
North Beach Neighborhood,0.4203335972812923
Finn Hill Neighborhood,1.5003987170790705
Finn Hill Neighborhood,2.6162429356946957
Fairwood Neighborhood,1.1331818059801329
Kingsgate Neighborhood,7.061584486002219
Fairwood Neighborhood,1.1466625664878873
"Covington, Timberlane Neighborhood",3.5329371003380774
Morgan Junction Neighborhood,0.48401458769553973
Queen Anne Neighborhood,0.8103763641789715
Bitter Lake Neighborhood,2.6348487961849143
Kent East Hill Neighborhood,1.1152567351209677
Kingsgate Neighborhood,14.833203217290897
West Seattle Neighborhood,0.5477001625918889
Eastgate Neighborhood,5.269919136614052
Kingsgate Neighborhood,7.277345979858355
Kent East Hill Neighborhood,0.6945664316343596
Ballard Neighborhood,0.28165410956117615
Central District,0.8177584485819862
Maple Leaf Neighborhood,1.1867805561182347
Morgan Junction Neighborhood,1.025204533746919
North Creek Neighborhood,0.5225432556343135
White Center Neighborhood,1.3577638058340136
Greenwood Neighborhood,0.6319612143415811
Crown Hill Neighborhood,0.8212958707573225
Central District,0.17098902646356984
Lake City Neighborhood,1.2038154972933148
Central District,1.6545237895329878
Eastgate Neighborhood,2.2563057466086542
Capitol Hill Neighborhood,0.7023659053044927
White Center Neighborhood,4.895397379604936
Lake City Neighborhood,2.739807170998131
Rainier Beach Neighborhood,0.5950028743299614
Morgan Junction Neighborhood,1.2146160587930013
Fairwood Neighborhood,2.471665705009032
Ballard Neighborhood,1.0572698925734945
Kent East Hill Neighborhood,3.4326374359659044
Crown Hill Neighborhood,0.31650923138516346
Rainier Valley Neighborhood,0.4401470959637583
Lake City Neighborhood,0.5821490553825162
Columbia City Neighborhood,0.47747299151785694
Lake City Neighborhood,0.3965306212964994
Magnolia Neighborhood,1.0570033303541253
Eastgate Neighborhood,5.9664853375914015
Lake City Neighborhood,2.3827330167490595
Kingsgate Neighborhood,3.2554103514746315
Eastgate Neighborhood,6.976280209931067
Bitter Lake Neighborhood,0.9565666378638739
Kingsgate Neighborhood,5.985684549129059
Kingsgate Neighborhood,0.4054993119375383
Fairwood Neighborhood,0.9786312060289052
Renton Highlands Neighborhood,2.2802043557667013
International District,1.1043851611732902
Greenwood Neighborhood,0.33278323582551056
Kingsgate Neighborhood,7.4698331959600415
"Covington, Timberlane Neighborhood",5.820839522430074
Fairwood Neighborhood,1.9248837231726983
Eastgate Neighborhood,3.8507570267386058
Kent East Hill Neighborhood,7.528196590389254
Eastgate Neighborhood,15.40079717522213
Queen Anne Neighborhood,0.9034636798654979
Kingsgate Neighborhood,1.2889468816786651
Kingsgate Neighborhood,7.122840441775212
Maple Leaf Neighborhood,0.5238814352738493
Renton Highlands Neighborhood,1.0982191781669373
Eastgate Neighborhood,11.981982105694131
White Center Neighborhood,3.157371063982506
"Covington, Timberlane Neighborhood",1.5045423986973046
"Covington, Timberlane Neighborhood",0.9737551133744948
Twin Lakes Neighborhood,0.741377631227857
Ballard Neighborhood,0.22860076498487422
Newport Hills Neighborhood,0.5135803365006516
Kent East Hill Neighborhood,0.761858831088756
Wallingford Neighborhood,0.49794912830811905
Twin Lakes Neighborhood,2.4678945174634896
White Center Neighborhood,6.777050563263953
Fairwood Neighborhood,6.969463855485676
"Covington, Timberlane Neighborhood",16.955985500501605
Kent East Hill Neighborhood,2.247053316113655
Eastgate Neighborhood,1.7501736833747128
Greenwood Neighborhood,0.6840150547554564
Morgan Junction Neighborhood,0.910033834028636
Ballard Neighborhood,1.1199403502715901
"Covington, Timberlane Neighborhood",2.007419530094658
Central District,1.0159220688979702
Sand Point Neighborhood,2.633850698354746
White Center Neighborhood,1.423667677673853
Eastgate Neighborhood,11.992894082309036
Lake City Neighborhood,3.3764447056764664
White Center Neighborhood,0.1460000941650783
White Center Neighborhood,0.9850145454990876
Twin Lakes Neighborhood,1.2348902796056023
Greenwood Neighborhood,0.6687791762063605
Crown Hill Neighborhood,0.4649465976224546
Fremont Neighborhood,1.1499731453679445
Magnolia Neighborhood,0.16049444887556524
Renton Highlands Neighborhood,0.7339661004220381
Central District,4.177223490391625
"Covington, Timberlane Neighborhood",2.8294375982906246
Kent East Hill Neighborhood,0.7089971517324035
Lake City Neighborhood,0.866447909664525
Twin Lakes Neighborhood,6.698109596170821
Skyway Neighborhood,0.9701224461598967
Rainier Beach Neighborhood,1.2528198254817748
Finn Hill Neighborhood,2.9062246405556675
Harbor Island Neighborhood,0.764191310922575
Eastgate Neighborhood,5.087477590125353
"Covington, Timberlane Neighborhood",7.7627670645899505
Bitter Lake Neighborhood,3.9365451058922454
Rainier Beach Neighborhood,1.3063864590033136
Fairwood Neighborhood,3.822632422342632
Twin Lakes Neighborhood,5.841292742039668
Wedgewood Neighborhood,0.6333519493871855
Eastgate Neighborhood,15.11594237759348
Lake City Neighborhood,1.1001797451805888
Wedgewood Neighborhood,1.1217048891325034
Fremont Neighborhood,1.2184423443347934
Kingsgate Neighborhood,3.071190512761851
Bryn Mawr Neighborhood,0.9651431593273062
Kingsgate Neighborhood,0.2961053827198219
"Covington, Timberlane Neighborhood",11.842632962206737
Rainier Beach Neighborhood,0.8470485935012646
Admiral Neighborhood,0.4196144859682495
West Seattle Neighborhood,0.6894432871628527
Kingsgate Neighborhood,12.281575010552746
"Covington, Timberlane Neighborhood",11.7278634680756
Eastgate Neighborhood,4.698459343447704
South Park Neighborhood,1.1535259388408197
Kent East Hill Neighborhood,1.6592560190821821
South Park Neighborhood,1.661758990347336
Admiral Neighborhood,0.5773668583500219
Northgate Neighborhood,0.41403406410461807
Skyway Neighborhood,3.3451540643234416
Ballard Neighborhood,1.1883317551872095
White Center Neighborhood,3.4868678027557367
Twin Lakes Neighborhood,3.933493691988001
White Center Neighborhood,6.208813063665077
White Center Neighborhood,2.749446605773344
Kingsgate Neighborhood,7.399506212941074
Mount Baker Neighborhood,0.13540850368657417
Skyway Neighborhood,6.021270600262228
Morgan Junction Neighborhood,0.705030149050668
Mount Baker Neighborhood,0.8049230316861445
White Center Neighborhood,1.1870272209636625
Kingsgate Neighborhood,3.5374646100375817
Rainier Beach Neighborhood,0.3738421378792357
Kent East Hill Neighborhood,0.6187819478010406
Twin Lakes Neighborhood,3.7827589103841768
Crown Hill Neighborhood,0.5959521737200046
Eastgate Neighborhood,5.9522081890710075
Kent East Hill Neighborhood,6.395885121988247
Twin Lakes Neighborhood,6.915182778766491
Newport Hills Neighborhood,2.082791782394836
"Covington, Timberlane Neighborhood",0.6437830390272288
Fairwood Neighborhood,1.9760223636436391
Eastgate Neighborhood,6.345815374205851
Kingsgate Neighborhood,4.961313857825116
Twin Lakes Neighborhood,5.732503279094776
Eastgate Neighborhood,10.662300287018622
Twin Lakes Neighborhood,1.5745806411787673
Capitol Hill Neighborhood,0.5187029042331232
Rainier Beach Neighborhood,0.3273586293404273
Lake City Neighborhood,3.348733582110442
Eastgate Neighborhood,1.4103123319232576
Alki Neighborhood,0.5814400145036607
North Beach Neighborhood,0.05781291227179909
Eastgate Neighborhood,3.401893018389976
Lake City Neighborhood,1.9660498272408127
Eastgate Neighborhood,6.887369699065211
West Seattle Neighborhood,0.7557816746165711
Central District,1.0595788500815946
Admiral Neighborhood,0.1913355945321288
Wedgewood Neighborhood,0.3964177123880786
Eastgate Neighborhood,14.05665755575054
White Center Neighborhood,3.7371711953020093
Maple Leaf Neighborhood,1.4104484121635597
Kingsgate Neighborhood,4.766574670399189
Ballard Neighborhood,0.6288427002762816
Fairwood Neighborhood,0.9179771388000981
Newport Hills Neighborhood,1.4833739882202137
"Covington, Timberlane Neighborhood",12.84113748935146
Kent East Hill Neighborhood,5.925516602414634
White Center Neighborhood,8.819264233113843
Renton Highlands Neighborhood,0.4787682524242389
Sand Point Neighborhood,3.7433775777648752
"Covington, Timberlane Neighborhood",4.148839280348328
Northgate Neighborhood,0.9529280845797327
Renton Highlands Neighborhood,1.232474277560029
Lake City Neighborhood,3.8412528204917695
White Center Neighborhood,1.1310565980026392
"Covington, Timberlane Neighborhood",11.266804911200603
White Center Neighborhood,2.8736227009059405
Kingsgate Neighborhood,3.341700509300736
Wallingford Neighborhood,0.2972163236748311
Newport Hills Neighborhood,1.7652215545818402
"Covington, Timberlane Neighborhood",3.6725149050830446
Skyway Neighborhood,6.806348178079375
Eastgate Neighborhood,4.822302021251959
Eastgate Neighborhood,3.4644857974223022
Sand Point Neighborhood,3.1947156861502646
Sand Point Neighborhood,3.0287266325886013
Kingsgate Neighborhood,3.7352469696852078
Eastgate Neighborhood,10.27154283307168
Lake City Neighborhood,2.219795637242466
Magnolia Neighborhood,0.09441216651335484
Seward Park Neighborhood,1.617692283300238
Seward Park Neighborhood,1.8345801997227964
Admiral Neighborhood,0.5050848760447393
Northgate Neighborhood,0.7056521811091829
Fairwood Neighborhood,12.429789243217389
White Center Neighborhood,0.8959887932907312
Renton Highlands Neighborhood,0.6595483486115955
Kingsgate Neighborhood,5.79132846427218
Finn Hill Neighborhood,0.8452557538339
Bitter Lake Neighborhood,1.2237808318278505
Eastgate Neighborhood,6.636772899843691
Renton Highlands Neighborhood,0.819781181853964
White Center Neighborhood,4.109504406061382
Fairwood Neighborhood,1.6625584048485755
Kingsgate Neighborhood,4.72886558486675
"Covington, Timberlane Neighborhood",18.184036019160263
Maple Leaf Neighborhood,0.7025013372911723
White Center Neighborhood,0.6577806253013433
"Covington, Timberlane Neighborhood",2.3341648964484616
White Center Neighborhood,3.4645067802586884
North Creek Neighborhood,2.6675417657293674
West Seattle Neighborhood,0.6459363622113937
Admiral Neighborhood,0.6304602848916999
Wallingford Neighborhood,0.674994190813864
Eastgate Neighborhood,4.233565698520764
International District,0.6574964661261689
Magnolia Neighborhood,0.646619743351077
Maple Leaf Neighborhood,0.5791192998984459
Kingsgate Neighborhood,0.2741150048486043
White Center Neighborhood,1.1276623106027082
Kingsgate Neighborhood,3.128300419560417
Eastgate Neighborhood,5.864804046144668
Fairwood Neighborhood,1.1772379914594684
Kent East Hill Neighborhood,3.2457850007589597
Bryn Mawr Neighborhood,1.054703099999937
Eastgate Neighborhood,12.86592608047868
White Center Neighborhood,0.6251207267222539
Eastgate Neighborhood,5.78821401803739
Lake City Neighborhood,0.7007356915242656
White Center Neighborhood,4.348450980173602
Alki Neighborhood,0.450415215553619
Sand Point Neighborhood,3.8025289465531857
Newport Hills Neighborhood,2.8300985412433914
Admiral Neighborhood,0.5022365012769208
Eastgate Neighborhood,2.008085231650196
Central District,0.7328488087946269
Sand Point Neighborhood,0.7274616207886843
Central District,0.5771850467021867
Central District,1.4992672365863937
Kingsgate Neighborhood,6.716046973539482
Greenwood Neighborhood,0.5459668245759483
Eastgate Neighborhood,3.051517580211261
Eastgate Neighborhood,1.0782989044965188
Bryn Mawr Neighborhood,1.3073033518812613
Northgate Neighborhood,0.6851161399085568
Bitter Lake Neighborhood,3.3794292968977246
Eastgate Neighborhood,6.298973435905593
Renton Highlands Neighborhood,2.464779933563242
Eastgate Neighborhood,1.0174406648130416
Skyway Neighborhood,2.0823536686101463
North Creek Neighborhood,12.917154916199182
Ballard Neighborhood,0.4682703302219274
Eastgate Neighborhood,12.95424644155123
Central District,0.7098317497114485
Morgan Junction Neighborhood,1.0092307169298813
Newport Hills Neighborhood,2.5046206003927436
Central District,0.46355105969634885
Central District,1.4124920668727272
Kent East Hill Neighborhood,4.953358297804675
Kent East Hill Neighborhood,3.555245678866594
Eastgate Neighborhood,2.1308837095174487
Wallingford Neighborhood,0.4517063319926533
Morgan Junction Neighborhood,0.7111652607924535
Lake City Neighborhood,1.0187003581490908
Magnolia Neighborhood,0.5799251336858935
Renton Highlands Neighborhood,4.600892819919945
Morgan Junction Neighborhood,0.9573818745301942
Ballard Neighborhood,1.0174194620526602
Maple Leaf Neighborhood,0.45882022142886963
"Covington, Timberlane Neighborhood",4.3405411381270955
Sand Point Neighborhood,2.489141378627331
Twin Lakes Neighborhood,3.3638819530746433
Columbia City Neighborhood,0.4778420665853928
University District,1.1044390938371496
Central District,0.5584183095569585
Rainier Valley Neighborhood,0.2442441914141974
Renton Highlands Neighborhood,0.8163292010758333
Kingsgate Neighborhood,9.565273480144286
West Seattle Neighborhood,0.3436104330592751
White Center Neighborhood,3.2979610509467463
Greenwood Neighborhood,0.7509380199297626
Kingsgate Neighborhood,0.9899346370477766
Kingsgate Neighborhood,2.959363706253086
Eastgate Neighborhood,5.73429151485305
"Covington, Timberlane Neighborhood",0.5861413616433494
Newport Hills Neighborhood,0.7677180700992657
Northgate Neighborhood,0.8089520037124791
Eastgate Neighborhood,6.106173614449788
Eastgate Neighborhood,1.4513083455768476
North Creek Neighborhood,2.0197496031913427
North Creek Neighborhood,3.2164766747211813
Ballard Neighborhood,0.8705541478024095
Eastgate Neighborhood,3.239948700820774
Eastgate Neighborhood,7.030869099704692
Kent East Hill Neighborhood,2.095869662546316
Kent East Hill Neighborhood,2.1562570738579385
Kent East Hill Neighborhood,6.14392531506081
Kingsgate Neighborhood,8.222895020999262
Rainier Valley Neighborhood,0.33436219439096593
Newport Hills Neighborhood,2.348900364325862
"Covington, Timberlane Neighborhood",3.1936073948355173
Bryn Mawr Neighborhood,0.3250533264203866
Georgetown Neighborhood,0.3999882998066217
Eastgate Neighborhood,1.4012800553378673
Eastgate Neighborhood,2.5542671149948157
Northgate Neighborhood,0.798889732287455
Eastgate Neighborhood,6.416063595443626
White Center Neighborhood,0.9839815664116981
"Covington, Timberlane Neighborhood",0.8200533271075154
Eastgate Neighborhood,5.489720224497215
Bitter Lake Neighborhood,1.4131682209114051
Eastgate Neighborhood,6.864784172797203
Mount Baker Neighborhood,0.9255163500989028
North Beach Neighborhood,0.4214936974006973
Magnolia Neighborhood,0.5164866659259386
Sand Point Neighborhood,4.332847835574785
Eastgate Neighborhood,3.078873797202756
Ballard Neighborhood,0.5308891717076101
Eastgate Neighborhood,3.023509968233054
Finn Hill Neighborhood,2.9180000312436407
Fairwood Neighborhood,2.0016805213527316
Sand Point Neighborhood,3.098337042131551
Eastgate Neighborhood,1.25447970103266
West Seattle Neighborhood,0.5011684983090638
Kingsgate Neighborhood,14.161355405634296
White Center Neighborhood,4.627174928975343
Skyway Neighborhood,5.966265860433951
Kingsgate Neighborhood,1.559366986075037
Twin Lakes Neighborhood,5.770346155572053
Eastgate Neighborhood,6.81788307013704
Kent East Hill Neighborhood,1.0702928973867112
Kent East Hill Neighborhood,4.4143170647581345
Kent East Hill Neighborhood,3.696383081787146
Eastgate Neighborhood,18.680065147715762
Finn Hill Neighborhood,1.5969622459328556
Eastgate Neighborhood,5.020301129783029
Bitter Lake Neighborhood,1.7936139792465706
Kingsgate Neighborhood,3.309315407872379
Kent East Hill Neighborhood,5.46580669843658
Greenwood Neighborhood,0.7584710828745245
North Creek Neighborhood,0.7794177887134862
Fairwood Neighborhood,2.9593329924367366
Lake City Neighborhood,3.6917328915106955
Fremont Neighborhood,1.1300809664919063
Fremont Neighborhood,0.4674109379638886
Eastgate Neighborhood,8.665806260326537
Renton Highlands Neighborhood,4.22656251485278
Central District,3.5653154087619563
Green Lake Neighborhood,0.6273548464109364
Morgan Junction Neighborhood,0.24548712241806345
Kent East Hill Neighborhood,1.1488344077261683
Ballard Neighborhood,0.7960451826625022
Kingsgate Neighborhood,0.3453552074760624
Finn Hill Neighborhood,0.2577787713736635
"Covington, Timberlane Neighborhood",4.108627872003036
Twin Lakes Neighborhood,4.83776491909878
Twin Lakes Neighborhood,0.6285605904905714
Finn Hill Neighborhood,0.22025345804617177
"Covington, Timberlane Neighborhood",2.3318067630764454
Magnolia Neighborhood,1.0265567883242588
Kent East Hill Neighborhood,0.5700725188510513
"Covington, Timberlane Neighborhood",3.633958222971563
Lake City Neighborhood,1.6803122128400034
Kingsgate Neighborhood,0.8230265357277647
Finn Hill Neighborhood,1.6391732708936455
Kent East Hill Neighborhood,5.224188530528116
Rainier Valley Neighborhood,0.1833604066026552
Capitol Hill Neighborhood,0.9183227241527432
Greenwood Neighborhood,0.2778245655090753
Sand Point Neighborhood,3.5247898769214343
Rainier Valley Neighborhood,0.7909783456965075
Fairwood Neighborhood,2.05582696073266
Kingsgate Neighborhood,1.07909117931682
Kent East Hill Neighborhood,2.6509423961201932
Fremont Neighborhood,0.7426550768029857
Lake City Neighborhood,0.6753210809007724
"Covington, Timberlane Neighborhood",4.281229653207909
Central District,0.7226555349789248
Eastgate Neighborhood,2.924709724608038
Admiral Neighborhood,0.3483971817361589
Eastgate Neighborhood,6.796904117236204
Beacon Hill Neighborhood,0.5916725815822564
Kent East Hill Neighborhood,3.301843601054159
White Center Neighborhood,3.360662005290859
"Covington, Timberlane Neighborhood",3.606927736748563
Rainier Valley Neighborhood,0.3920481812056858
"Covington, Timberlane Neighborhood",12.312597893752587
Kent East Hill Neighborhood,3.7137345102635027
Kingsgate Neighborhood,2.6102101897172973
Fremont Neighborhood,0.5360045399401637
Maple Leaf Neighborhood,0.9809297352473259
Twin Lakes Neighborhood,3.1791447704628357
Crown Hill Neighborhood,0.9065885196226836
"Covington, Timberlane Neighborhood",2.5563099044047606
Twin Lakes Neighborhood,3.7999275814706825
White Center Neighborhood,3.483572048236357
University District,1.3775675245848324
Fairwood Neighborhood,2.728623178397939
Lake City Neighborhood,1.1032088235818884
Kent East Hill Neighborhood,4.23933564396131
White Center Neighborhood,1.032696292798374
"Covington, Timberlane Neighborhood",1.8678803457397777
Green Lake Neighborhood,0.2252245917360237
West Seattle Neighborhood,0.6485894851617118
"Covington, Timberlane Neighborhood",32.72416241104283
Kingsgate Neighborhood,0.9965193282392779
Newport Hills Neighborhood,0.6882273536576191
Kingsgate Neighborhood,8.088173192169373
Kent East Hill Neighborhood,4.4016457071147865
Central District,1.1620829278317033
"Covington, Timberlane Neighborhood",12.834771186788569
Twin Lakes Neighborhood,5.294649602432529
Kent East Hill Neighborhood,4.847129619348179
Kent East Hill Neighborhood,3.891242661505631
Eastgate Neighborhood,5.753576052276934
Central District,0.8959923791991319
Eastgate Neighborhood,1.1197487823824996
Twin Lakes Neighborhood,1.7182660869092337
Fairwood Neighborhood,2.1872076156396036
Eastgate Neighborhood,6.767177107681275
Northgate Neighborhood,0.500033060815341
Twin Lakes Neighborhood,2.748444599943703
Eastgate Neighborhood,8.16176447269249
Fairwood Neighborhood,7.194215337306107
Kingsgate Neighborhood,3.68918852939174
"Covington, Timberlane Neighborhood",6.971033891477309
Eastgate Neighborhood,3.9758250126748256
Eastgate Neighborhood,11.103455990509216
Eastgate Neighborhood,11.103455990509216
Kent East Hill Neighborhood,3.633971311984375
Eastgate Neighborhood,3.771143849434541
Kingsgate Neighborhood,7.6211078414031075
Sand Point Neighborhood,0.9024919466879721
University District,1.351487375575573
Eastgate Neighborhood,7.1219002035034675
Fairwood Neighborhood,1.7901553987966041
Twin Lakes Neighborhood,0.3300445689714381
"Covington, Timberlane Neighborhood",2.7088691838599908
Twin Lakes Neighborhood,4.74866143753269
Kent East Hill Neighborhood,3.8912763036990863
Kent East Hill Neighborhood,3.539401817090004
Twin Lakes Neighborhood,5.198616807183995
North Creek Neighborhood,2.831105620821197
Kent East Hill Neighborhood,1.5020981994519347
White Center Neighborhood,0.8777443888886945
Harbor Island Neighborhood,0.5020836647676179
North Beach Neighborhood,0.19136224205715374
Eastgate Neighborhood,2.4625074912018965
Fairwood Neighborhood,0.5251069249704632
North Creek Neighborhood,4.935956723142614
Kingsgate Neighborhood,2.9375808083671804
Eastgate Neighborhood,12.632565609173625
Fairwood Neighborhood,1.5959652719575501
Columbia City Neighborhood,0.3449897716049503
Fairwood Neighborhood,1.916967277143243
Eastgate Neighborhood,3.1229505725272655
Columbia City Neighborhood,0.41951518705179813
Fairwood Neighborhood,3.9753303744517163
White Center Neighborhood,2.8908768182233917
"Covington, Timberlane Neighborhood",4.193913987869044
"Covington, Timberlane Neighborhood",2.559602914825617
Eastgate Neighborhood,6.194114506456329
Fairwood Neighborhood,1.9028610531268204
Eastgate Neighborhood,7.821458502329965
Seward Park Neighborhood,2.2927964565532917
Kingsgate Neighborhood,4.977138657040195
Twin Lakes Neighborhood,2.4678945174634896
Twin Lakes Neighborhood,5.27715293256855
Skyway Neighborhood,3.1551046965092664
Columbia City Neighborhood,0.5419160117091806
White Center Neighborhood,5.455869683575013
Fremont Neighborhood,0.246263575493934
Eastgate Neighborhood,6.420003234408226
Lake City Neighborhood,2.128003570937353
Newport Hills Neighborhood,0.3109914596716545
Wedgewood Neighborhood,1.1718430129190056
Eastgate Neighborhood,7.136241501974418
Sand Point Neighborhood,3.258878260439049
Sand Point Neighborhood,3.258878260439049
Seward Park Neighborhood,2.6734054689429403
Skyway Neighborhood,4.105014558922099
Kingsgate Neighborhood,4.65891871456816
"Covington, Timberlane Neighborhood",3.8992862117979645
Kingsgate Neighborhood,7.8041972764350955
Rainier Valley Neighborhood,0.5576149391275945
"Covington, Timberlane Neighborhood",16.999649506044438
South Park Neighborhood,1.9672542235079222
Eastgate Neighborhood,6.554524871619618
Fairwood Neighborhood,0.9215320699086688
Eastgate Neighborhood,5.970363117216317
Renton Highlands Neighborhood,0.7814105228979324
Morgan Junction Neighborhood,0.5703577436697842
Mount Baker Neighborhood,1.1283058818974168
Eastgate Neighborhood,6.296835442712896
Kent East Hill Neighborhood,4.6745727446131
Twin Lakes Neighborhood,1.1342719813627926
Renton Highlands Neighborhood,1.1188460952205934
"Covington, Timberlane Neighborhood",2.2128569985983537
Kingsgate Neighborhood,6.430487640898162
Kingsgate Neighborhood,2.4563935045052996
Eastgate Neighborhood,1.2195157563080756
Skyway Neighborhood,0.9143154172003449
Skyway Neighborhood,2.451336428049903
Kingsgate Neighborhood,4.232103730386307
"Covington, Timberlane Neighborhood",7.824782041728981
Eastgate Neighborhood,4.650477957830537
"Covington, Timberlane Neighborhood",1.6130268145169788
Ballard Neighborhood,0.8996398411586518
Central District,0.30984174909017437
North Creek Neighborhood,2.258826892531632
Magnolia Neighborhood,1.0328849577349253
Green Lake Neighborhood,0.1931843013831026
Kent East Hill Neighborhood,4.459604665158186
"Covington, Timberlane Neighborhood",2.508767345055934
North Beach Neighborhood,0.5923476709442026
Wedgewood Neighborhood,1.189281976784224
Renton Highlands Neighborhood,2.063203555002234
Finn Hill Neighborhood,0.3148083508863381
Eastgate Neighborhood,5.539151362830904
Eastgate Neighborhood,5.632674581332021
White Center Neighborhood,3.0657711056527712
Twin Lakes Neighborhood,5.240375609892196
Eastgate Neighborhood,9.07141401626524
Eastgate Neighborhood,3.6652541040127478
Fairwood Neighborhood,0.7849761586133817
Admiral Neighborhood,0.5466876682880537
"Covington, Timberlane Neighborhood",11.866345237506833
North Creek Neighborhood,2.4520498609850794
Morgan Junction Neighborhood,1.4636529205370896
Finn Hill Neighborhood,1.7783413650361035
Morgan Junction Neighborhood,1.7257693539894658
Kingsgate Neighborhood,4.184145205854521
White Center Neighborhood,1.3549890002311924
White Center Neighborhood,0.6020958507783917
Wallingford Neighborhood,0.39246330671991775
Magnolia Neighborhood,0.1824970540012388
Skyway Neighborhood,5.24896925033172
West Seattle Neighborhood,0.6164522841825297
Fairwood Neighborhood,7.1923670335061995
Kingsgate Neighborhood,9.649029210420723
Wedgewood Neighborhood,0.7819758857144642
Eastgate Neighborhood,3.039299940956397
Eastgate Neighborhood,2.670920390877824
Eastgate Neighborhood,5.095409374000514
Renton Highlands Neighborhood,1.1798635694605264
Newport Hills Neighborhood,0.43751771925336447
Eastgate Neighborhood,6.491229956788319
Kingsgate Neighborhood,1.02523491507275
Admiral Neighborhood,0.39746583313484113
Finn Hill Neighborhood,0.6568774379431841
Finn Hill Neighborhood,1.5647751062253032
Fairwood Neighborhood,3.0663057476596376
Kent East Hill Neighborhood,5.712035708863274
Eastgate Neighborhood,6.302615277716217
Greenwood Neighborhood,0.3402574115164358
White Center Neighborhood,4.744329636744236
Bryn Mawr Neighborhood,1.91237170592109
White Center Neighborhood,1.2214382653309797
North Creek Neighborhood,1.8898517763677165
Eastgate Neighborhood,4.32993966715548
Fairwood Neighborhood,3.23763891322275
Kingsgate Neighborhood,0.8452328344511657
White Center Neighborhood,0.9363407465711807
Wedgewood Neighborhood,0.23619118861549776
Lake City Neighborhood,0.48019166848271566
Crown Hill Neighborhood,0.8697383243858795
